login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable
9,0,549.0,0,0,1,9,0,0
7,0,614.0,0,0,9,34,7,0
8,0,494.0,0,0,3,11,1,0
8,0,487.0,0,0,3,23,1,0
15,0,371.0833333333333,2,0,3,22,2,0
8,0,616.1666666666666,2,2,15,23,5,2
0,1,491.96666666666664,0,0,11,35,15,0
11,0,460.15,0,0,9,40,14,0
8,0,568.0,9,25,1,8,0,25
15,0,504.3833333333333,4,6,2,16,3,6
7,0,622.0,0,0,1,10,2,0
9,1,730.1,0,0,3,22,2,0
7,0,548.0,0,0,9,24,4,0
7,0,553.0,0,0,1,9,1,0
10,0,404.48333333333335,0,0,9,33,3,0
7,0,558.0,0,0,9,39,4,0
7,0,626.0,0,0,1,8,4,0
8,0,559.0,0,0,1,10,1,0
8,0,739.0,0,0,9,16,3,0
7,0,598.0,0,0,14,25,6,0
7,0,552.0,0,0,15,20,2,0
6,0,520.4166666666666,0,0,11,34,3,0
7,0,677.0,0,0,3,21,1,0
7,0,557.0,0,0,1,8,0,0
7,0,603.0,0,0,9,41,8,0
9,0,563.0,0,0,9,39,4,0
7,0,491.0,0,0,11,26,8,0
8,0,544.0,0,0,15,55,17,0
13,0,486.46666666666664,0,0,14,42,6,0
11,0,385.8333333333333,2,1,14,27,16,1
12,0,207.93333333333334,0,0,9,27,4,0
8,0,560.0,0,0,9,36,4,0
7,0,684.0,0,0,9,29,10,0
8,0,557.0,0,0,9,30,4,0
13,0,440.55,0,0,3,21,2,0
7,0,624.0,0,0,10,31,3,0
7,0,684.0,0,0,18,61,18,0
7,0,670.0,0,0,9,19,12,0
8,0,499.0,0,0,11,12,11,0
7,0,505.0,0,0,15,39,12,0
20,1,510.3,0,0,11,46,16,0
8,0,538.0,0,0,15,29,2,0
14,0,205.3,0,0,1,8,1,0
7,0,495.0,0,0,9,33,9,0
7,0,553.0,0,0,3,16,1,0
7,0,610.0,0,0,9,37,6,0
7,0,623.0,0,0,11,24,3,0
8,0,742.0,0,0,9,23,6,0
7,0,612.0,0,0,1,9,0,0
9,0,548.0,0,0,11,44,6,0
7,0,562.0,0,0,15,22,3,0
7,0,559.0,0,0,18,32,4,0
8,0,561.0,0,0,6,31,2,0
2,1,504.7,0,0,3,25,0,0
8,0,539.0,2,20,14,25,11,20
8,0,496.0,0,0,3,19,1,0
8,0,729.0,0,0,9,43,4,0
7,0,558.0,0,0,15,49,7,0
9,0,547.0,0,0,9,19,11,0
7,0,558.0,0,0,15,26,2,0
5,1,192.33333333333331,10,30,11,38,2,30
7,0,496.5833333333333,0,0,9,16,5,0
13,0,207.06666666666666,0,0,15,39,9,0
7,0,549.0,0,0,15,54,1,0
14,0,239.93333333333334,0,0,3,16,2,0
8,0,542.0,0,0,15,46,8,0
7,0,553.0,0,0,1,8,0,0
9,0,555.0,0,0,3,9,4,0
7,0,490.0,0,0,9,32,3,0
7,0,605.0,0,0,8,15,7,0
7,0,487.0,0,0,15,65,10,0
9,0,558.0,9,26,3,18,1,26
9,0,740.0,0,0,3,24,2,0
7,0,481.0,0,0,15,38,2,0
10,0,548.2166666666667,0,0,15,40,14,0
9,0,502.8666666666667,0,0,3,22,3,0
7,0,674.0,0,0,9,43,3,0
12,0,327.25,0,0,9,29,4,0
8,0,678.0,8,20,9,28,3,20
8,0,611.0,0,0,1,7,0,0
8,0,545.2666666666667,0,0,15,36,8,0
7,0,493.0,0,0,14,33,2,0
7,0,504.0,0,0,9,18,7,0
8,0,624.0,0,0,1,7,0,0
9,0,555.0,0,0,3,17,0,0
7,0,496.0,6,15,14,38,2,13
18,1,674.3666666666667,1,4,1,9,0,4
7,0,616.0,0,0,9,27,6,0
7,0,613.0,0,0,18,20,2,0
8,0,605.0,0,0,1,6,0,0
13,0,250.03333333333333,0,0,9,25,11,0
8,0,601.0,0,0,1,10,0,0
13,0,285.46666666666664,2,2,1,7,0,2
7,0,680.0,0,0,9,33,1,0
7,0,495.0,0,0,14,46,9,0
12,0,206.0,9,15,9,36,1,15
8,1,783.1666666666667,0,0,3,18,0,0
18,1,735.3833333333333,0,0,3,30,2,0
9,0,550.0,0,0,9,11,2,0
11,0,677.2666666666667,0,0,3,14,2,0
9,0,551.0,0,0,17,46,9,0
7,0,593.0,9,27,8,29,3,27
7,0,496.56666666666666,0,0,11,44,5,0
7,0,562.0,0,0,14,31,6,0
7,0,617.0,0,0,1,10,3,0
8,0,679.0,0,0,9,33,9,0
7,0,491.0,0,0,15,23,3,0
7,0,544.0,0,0,9,15,5,0
7,0,670.0,0,0,9,33,4,0
8,0,375.4166666666667,3,11,9,31,10,11
8,0,672.0,0,0,1,8,1,0
8,0,721.0,0,0,9,13,5,0
7,0,493.0,1,11,15,40,4,11
11,0,295.6,2,0,1,9,0,0
8,0,615.0,0,0,0,6,0,0
7,0,493.0,0,0,9,30,6,0
7,0,610.0,0,0,7,27,2,0
1,1,686.8166666666666,1,22,2,10,1,22
7,0,546.0,0,0,1,10,0,0
8,0,503.0,0,0,3,21,6,0
13,0,301.3,0,0,9,38,9,0
8,0,556.0,0,0,14,58,7,0
7,0,613.0,0,0,9,32,11,0
9,0,727.0,0,0,3,19,0,0
7,0,495.0,9,23,9,34,5,23
7,0,557.0,0,0,15,49,15,0
8,0,527.0,0,0,9,22,10,0
0,1,520.6,0,0,9,29,1,0
8,0,490.0,0,0,9,24,2,0
7,0,617.0,0,0,7,20,5,0
7,0,671.0,0,0,3,22,3,0
7,0,672.0,0,0,9,33,5,0
8,0,498.0,0,0,3,6,4,0
11,0,372.4166666666667,0,0,14,52,21,0
9,0,547.0,0,0,3,14,4,0
8,1,541.75,0,0,11,37,15,0
14,0,277.96666666666664,0,0,8,24,1,0
8,0,542.0,0,0,9,22,2,0
7,0,551.0,0,0,8,16,3,0
13,0,247.06666666666666,0,0,15,47,9,0
8,0,666.0,0,0,1,8,1,0
9,0,718.0,0,0,3,14,5,0
12,0,315.9,0,0,9,21,0,0
7,0,481.0,0,0,14,38,12,0
7,0,679.0,0,0,2,18,0,0
11,0,253.11666666666667,0,0,9,41,6,0
9,0,551.0,0,0,3,18,4,0
8,0,538.0,0,0,14,31,6,0
8,0,716.0,0,0,8,22,5,0
8,0,670.0,0,0,9,17,5,0
7,0,610.0,0,0,9,32,5,0
8,0,636.45,0,0,9,29,9,0
8,0,549.0,0,0,15,56,17,0
7,0,554.0,0,0,16,39,16,0
9,0,483.0,0,0,3,17,3,0
13,0,290.85,0,0,1,9,0,0
7,0,508.0,0,0,9,31,9,0
8,0,532.0,0,0,14,34,16,0
12,0,238.41666666666666,1,0,9,37,6,0
10,1,1218.2833333333333,0,0,2,17,2,0
7,0,668.0,0,0,11,30,3,0
7,0,600.0,0,0,9,42,8,0
8,0,684.0,0,0,9,35,16,0
8,0,667.0,0,0,1,10,0,0
13,0,245.26666666666668,1,7,9,17,8,7
8,0,612.0,0,0,1,10,0,0
8,0,549.0,0,0,15,27,22,0
8,0,664.0,0,0,1,6,2,0
15,0,197.63333333333333,4,16,3,16,1,16
13,0,249.05,8,27,16,49,2,27
7,0,616.0,0,0,9,44,9,0
8,0,557.0,2,3,1,8,0,3
7,0,612.0,0,0,9,36,0,0
13,0,266.1333333333333,0,0,9,28,0,0
8,0,502.0,0,0,2,7,5,0
8,0,609.0,0,0,1,10,2,0
7,0,610.0,0,0,1,8,0,0
7,0,612.0,0,0,9,30,1,0
7,0,597.0,8,9,13,40,11,9
11,0,269.51666666666665,0,0,27,12,33,0
9,0,554.75,2,6,9,40,3,6
7,0,551.0,0,0,15,41,13,0
7,0,678.0,0,0,9,24,0,0
7,0,487.0,0,0,11,40,11,0
8,0,555.0,0,0,11,39,3,0
13,0,320.9166666666667,0,0,1,8,3,0
5,1,178.15,13,36,10,38,10,36
9,0,742.0,0,0,14,38,1,0
8,0,600.0,0,0,1,8,1,0
7,0,561.0,0,0,9,41,9,0
7,0,494.0,0,0,11,48,11,0
7,0,598.0,0,0,9,30,0,0
13,0,282.96666666666664,9,0,11,31,14,0
7,0,501.0,0,0,9,30,0,0
12,0,394.85,0,0,1,7,2,0
11,0,359.65,0,0,10,33,14,0
7,0,539.0,0,0,1,8,0,0
7,0,553.0,9,23,9,26,3,23
14,0,306.28333333333336,0,0,1,7,1,0
7,0,498.0,0,0,9,16,6,0
7,0,665.0,0,0,9,42,8,0
13,0,239.33333333333334,0,0,3,21,0,0
13,0,154.01666666666668,0,0,15,29,4,0
8,0,484.0,0,0,9,39,8,0
7,0,564.0,0,0,14,22,4,0
7,0,609.0,0,0,9,30,7,0
7,0,607.0,0,0,15,37,13,0
7,0,564.0,0,0,15,36,4,0
7,0,553.0,0,0,15,27,3,0
18,1,519.0333333333333,2,0,11,53,14,0
14,0,165.18333333333334,2,7,3,16,0,7
8,0,491.0,0,0,3,16,2,0
8,0,498.0,0,0,3,15,2,0
8,0,496.0,0,0,3,18,2,0
13,0,208.58333333333334,1,7,3,14,0,7
8,0,665.0,0,0,9,19,8,0
10,0,457.43333333333334,0,0,3,17,0,0
12,0,397.8333333333333,1,5,11,38,2,5
9,0,553.0,0,0,3,17,2,0
13,0,190.81666666666666,2,27,3,19,9,27
7,0,554.0,0,0,9,46,6,0
14,0,291.31666666666666,1,3,9,40,7,3
8,0,548.0,0,0,15,28,3,0
21,1,525.1,0,0,11,34,4,0
7,0,552.0,0,0,9,24,4,0
9,0,548.0,0,0,1,10,0,0
12,0,282.51666666666665,0,0,9,34,8,0
8,0,598.0,0,0,9,30,4,0
8,0,551.0,0,0,15,49,12,0
11,0,279.1166666666667,0,0,14,52,1,0
7,0,488.0,0,0,14,36,15,0
13,0,236.08333333333334,2,4,1,9,1,4
7,0,608.0,0,0,9,28,7,0
9,0,726.0,0,0,3,19,2,0
10,0,309.55,3,8,11,45,17,8
9,0,542.0,0,0,9,37,7,0
7,1,682.9666666666667,0,0,9,47,0,0
0,1,518.25,0,0,11,43,12,0
12,0,310.15,0,0,15,37,19,0
12,0,342.68333333333334,0,0,1,9,0,0
8,0,556.0,0,0,9,45,10,0
11,0,257.2,0,0,7,39,0,0
8,0,501.0,0,0,3,8,0,0
7,0,556.0,0,0,10,37,1,0
7,0,625.0,0,0,11,27,0,0
7,0,605.0,0,0,8,23,2,0
7,0,611.0,0,0,12,40,5,0
7,0,615.0,0,0,11,28,1,0
14,0,386.26666666666665,2,3,3,19,4,3
11,0,338.6666666666667,1,1,14,13,21,1
13,0,207.21666666666667,2,0,15,42,11,0
8,0,557.0,0,0,9,51,8,0
8,0,678.0,0,0,9,41,4,0
22,1,527.9833333333333,0,0,11,37,5,0
7,0,566.9166666666666,0,0,25,52,7,0
12,0,251.1,9,3,14,39,19,3
8,0,554.0,3,6,1,7,0,6
12,0,263.8666666666667,0,0,10,29,6,0
13,0,236.13333333333333,0,0,9,26,3,0
7,0,567.0,0,0,6,10,6,0
7,0,669.0,0,0,14,16,4,0
9,0,741.0,0,0,3,19,0,0
7,0,564.0,0,0,13,19,3,0
7,0,555.0,0,0,1,6,2,0
9,0,556.0,0,0,3,20,2,0
9,0,736.0,0,0,3,20,4,0
13,0,282.15,0,0,1,9,0,0
7,0,611.0,0,0,11,21,6,0
7,0,608.0,0,0,10,47,10,0
12,0,273.15,0,0,10,27,1,0
8,0,551.0,0,0,15,35,12,0
13,0,212.33333333333334,0,0,1,8,0,0
8,0,609.0,0,0,1,10,1,0
7,0,610.0,0,0,9,51,12,0
8,0,722.0,0,0,9,32,5,0
13,0,297.78333333333336,0,0,10,22,10,0
8,0,542.0,0,0,15,30,12,0
13,0,532.7666666666667,1,1,3,18,4,1
5,1,169.78333333333333,13,35,11,40,1,35
7,0,559.0,0,0,9,27,12,0
7,0,568.0,0,0,1,10,0,0
8,0,492.0,2,1,1,19,1,1
8,0,671.0,0,0,1,8,0,0
9,0,733.0,3,2,3,16,0,2
9,0,548.0,0,0,9,41,12,0
7,0,493.0,0,0,11,36,7,0
9,0,609.0,0,0,9,27,2,0
8,0,544.0,0,0,11,38,15,0
12,0,336.0833333333333,1,2,9,23,3,2
8,0,556.0,0,0,9,31,5,0
8,0,618.0,0,0,0,9,0,0
12,0,290.1166666666667,7,0,7,13,6,0
8,0,559.0,0,0,1,8,2,0
12,0,304.0833333333333,1,23,18,33,2,23
7,0,216.46666666666667,0,0,9,42,6,0
13,0,201.76666666666668,0,0,15,32,5,0
7,0,494.0,0,0,14,21,21,0
7,0,564.0,0,0,1,6,0,0
8,0,670.0,0,0,1,10,0,0
12,0,271.8666666666667,0,0,3,18,0,0
8,0,608.0,0,0,9,42,11,0
7,0,504.0,0,0,8,30,7,0
14,0,608.0166666666667,2,2,1,9,0,2
7,0,564.0,0,0,9,43,3,0
7,0,618.0,0,0,1,8,0,0
7,0,556.0,0,0,8,22,3,0
7,0,552.0,0,0,1,8,0,0
8,0,672.0,0,0,1,9,0,0
7,0,676.0,0,0,3,18,0,0
10,0,432.6166666666667,0,0,1,9,1,0
15,0,404.1166666666666,0,0,3,17,1,0
8,0,606.0,0,0,1,9,2,0
7,0,491.0,0,0,9,35,8,0
7,0,490.0,0,0,15,57,16,0
9,0,564.0,0,0,3,17,1,0
8,0,537.0,0,0,9,22,10,0
15,0,188.76666666666668,0,0,2,17,0,0
8,0,539.0,0,0,9,38,1,0
8,0,535.0,9,0,9,47,8,0
9,0,547.0,0,0,10,42,2,0
7,0,679.0,0,0,6,36,7,0
7,0,611.0,0,0,9,31,0,0
6,1,518.3333333333334,0,0,10,27,3,0
12,0,167.28333333333333,3,9,14,29,16,9
7,0,497.0,0,0,11,50,13,0
8,0,545.0,0,0,9,31,10,0
8,0,496.0,1,2,3,13,0,2
9,0,549.0,0,0,9,33,8,0
8,0,723.0,0,0,9,32,7,0
13,0,445.3833333333333,9,2,9,26,6,2
7,0,493.0,9,21,3,25,0,21
8,0,552.0,2,0,14,42,13,0
9,0,534.0,0,0,3,20,1,0
8,0,669.0,0,0,9,40,2,0
7,0,605.0,0,0,9,37,4,0
12,0,482.01666666666665,3,9,9,29,10,9
9,0,552.0,0,0,3,15,5,0
7,0,675.0,0,0,3,19,2,0
13,0,426.26666666666665,0,0,14,42,2,0
0,1,883.4333333333334,9,21,3,18,0,21
8,0,545.0,0,0,1,9,0,0
13,0,303.9,0,0,9,18,2,0
8,0,483.0,0,0,9,40,4,0
13,0,205.43333333333334,0,0,9,9,5,0
7,0,603.0,0,0,1,9,0,0
7,0,486.0,0,0,14,10,16,0
8,0,510.0,0,0,3,18,0,0
12,0,303.01666666666665,0,0,9,24,14,0
6,1,192.65,5,17,11,47,2,17
17,0,338.85,0,0,11,21,18,0
7,0,534.0,3,2,1,7,0,2
13,0,137.01666666666668,1,0,9,40,6,0
7,0,672.0,0,0,3,10,1,0
10,0,466.71666666666664,0,0,4,14,0,0
7,0,611.0,0,0,9,30,1,0
7,0,620.0,0,0,15,54,17,0
8,0,544.0,0,0,15,44,4,0
8,0,617.0,0,0,1,8,3,0
8,0,552.0,3,0,1,10,0,0
23,1,531.5333333333333,0,0,11,18,7,0
12,0,252.13333333333333,1,7,15,35,8,7
8,0,555.0,0,0,1,8,2,0
11,0,301.05,0,0,8,29,3,0
8,0,551.0,2,0,9,34,12,0
9,0,365.75,0,0,9,31,3,0
7,0,554.0,0,0,9,31,5,0
7,0,619.0,0,0,1,6,0,0
7,0,679.0,0,0,3,13,1,0
6,0,551.0,0,0,11,33,6,0
7,1,515.8166666666667,0,0,11,32,13,0
12,0,225.88333333333333,0,0,9,57,13,0
7,0,625.0,0,0,9,24,9,0
7,0,616.0,0,0,14,53,6,0
7,0,484.0,0,0,14,33,1,0
23,1,512.65,0,0,10,49,14,0
7,0,564.0,0,0,18,25,11,0
7,0,613.0,0,0,1,8,1,0
14,0,157.95,0,0,3,18,1,0
7,0,675.0,0,0,3,12,1,0
8,0,564.0,0,0,1,8,2,0
7,0,615.0,0,0,11,36,4,0
4,1,384.95,0,0,11,29,10,0
7,0,489.0,0,0,9,36,5,0
12,0,294.4,3,0,9,18,6,0
7,0,556.0,0,0,15,30,3,0
7,0,614.0,0,0,9,31,7,0
9,0,718.0,0,0,8,26,4,0
8,0,680.0,0,0,1,9,3,0
10,0,526.1,3,5,8,46,4,5
8,0,544.0,0,0,15,40,8,0
7,0,604.0,0,0,11,39,6,0
8,0,441.0,0,0,11,46,11,0
7,0,495.0,0,0,14,24,13,0
12,0,321.5833333333333,3,2,9,41,3,2
13,0,298.0833333333333,0,0,9,14,8,0
5,1,531.3166666666667,0,0,15,41,20,0
5,1,179.23333333333332,0,0,11,40,8,0
11,0,365.96666666666664,2,4,7,39,6,4
8,0,550.0,0,0,8,31,7,0
12,0,454.4,0,0,9,39,2,0
13,0,203.56666666666666,0,0,9,41,1,0
7,0,618.0,2,0,9,40,7,0
8,0,507.0,0,0,3,19,3,0
7,1,522.25,0,0,11,53,4,0
8,0,685.0,0,0,9,27,4,0
11,0,285.25,9,3,1,9,0,3
8,0,665.0,2,3,1,8,0,3
13,0,207.11666666666667,2,2,15,40,16,2
7,0,497.0,0,0,9,15,3,0
11,0,603.4666666666667,0,0,9,29,3,0
7,0,553.0,0,0,1,7,3,0
13,0,268.93333333333334,9,22,1,9,2,22
7,0,613.0,1,2,16,40,3,2
7,0,548.0,0,0,13,56,20,0
12,0,355.3666666666667,0,0,1,8,1,0
7,0,677.0,0,0,3,22,1,0
12,0,306.7,2,1,15,38,5,1
7,0,664.0,0,0,9,29,8,0
12,0,267.9166666666667,2,5,1,9,0,5
7,0,547.0,0,0,9,9,0,0
8,0,601.0,0,0,9,15,3,0
4,1,183.78333333333333,0,0,11,26,2,0
7,0,557.0,0,0,15,50,11,0
9,0,554.0,0,0,3,12,5,0
8,0,677.0,0,0,3,20,0,0
11,0,362.7,2,7,18,43,12,7
6,0,557.4,1,1,9,37,12,1
11,0,506.98333333333335,0,0,0,37,0,0
7,0,679.0,0,0,9,31,2,0
8,0,562.0,0,0,9,32,0,0
11,0,328.2,0,0,15,36,16,0
13,0,312.15,1,27,9,10,13,27
7,0,677.0,0,0,3,18,3,0
8,0,561.0,0,0,13,49,2,0
7,0,544.0,0,0,0,8,0,0
10,0,394.21666666666664,0,0,0,8,0,0
7,0,560.0,0,0,14,31,17,0
13,0,265.4166666666667,0,0,15,33,24,0
14,0,276.93333333333334,0,0,1,9,2,0
8,0,605.0,0,0,9,27,2,0
7,0,484.0,0,0,15,40,1,0
7,0,561.0,0,0,1,6,0,0
11,0,285.28333333333336,0,0,1,8,1,0
21,1,523.0166666666667,0,0,11,30,5,0
7,0,562.0,0,0,1,6,2,0
13,0,297.73333333333335,1,6,1,9,0,6
8,0,559.0,2,4,3,22,0,4
7,0,479.0,0,0,15,49,11,0
7,0,668.0,0,0,3,15,4,0
14,0,382.3333333333333,4,0,9,35,6,0
9,0,548.0,0,0,9,45,6,0
9,0,487.0,0,0,3,18,2,0
8,0,482.0,0,0,1,12,0,0
13,0,210.8,1,6,1,9,0,6
13,0,209.36666666666667,2,8,8,36,1,8
8,0,530.0,0,0,15,26,15,0
7,0,761.1666666666666,0,0,10,36,7,0
11,0,426.9166666666667,1,0,3,18,1,0
7,0,620.0,0,0,1,8,1,0
2,1,505.1333333333333,0,0,11,29,3,0
7,0,613.0,0,0,11,26,1,0
8,0,549.0,0,0,0,17,0,0
7,0,555.0,0,0,1,8,0,0
8,0,540.0,0,0,9,24,6,0
9,0,542.0,1,11,1,9,1,11
13,0,154.38333333333333,0,0,9,37,0,0
8,0,592.0,0,0,1,7,0,0
9,0,553.0,0,0,18,31,21,0
11,0,411.46666666666664,0,0,9,20,5,0
12,0,376.65,0,0,9,38,5,0
10,0,363.95,0,0,1,9,0,0
18,1,244.16666666666666,7,12,11,38,3,4
11,0,456.1333333333333,0,0,9,33,7,0
7,0,505.0,0,0,10,30,9,0
9,0,740.0,0,0,3,18,7,0
8,0,502.0,0,0,3,13,0,0
22,1,524.7333333333333,2,8,11,29,6,8
7,0,548.0,0,0,9,39,3,0
12,0,272.48333333333335,0,0,1,5,0,0
8,0,679.0,0,0,9,44,9,0
11,0,384.06666666666666,2,3,8,38,8,3
7,0,554.0,0,0,3,15,2,0
12,0,223.55,0,0,16,24,7,0
13,0,276.73333333333335,0,0,2,19,0,0
7,0,495.0,0,0,14,28,3,0
7,0,600.0,0,0,15,47,16,0
12,0,363.05,0,0,1,7,0,0
7,0,501.0,0,0,14,36,2,0
11,0,305.18333333333334,1,9,1,15,0,9
12,0,242.45,0,0,11,42,6,0
13,0,210.41666666666669,0,0,9,30,4,0
12,0,235.76666666666668,0,0,1,7,1,0
7,0,563.0,0,0,1,8,0,0
7,0,613.0,0,0,1,9,1,0
7,0,679.0,0,0,3,19,1,0
12,0,487.31666666666666,0,0,9,26,6,0
7,0,542.0,0,0,1,9,1,0
7,0,658.0,0,0,3,14,1,0
12,0,315.6333333333333,0,0,9,20,4,0
7,0,610.0,0,0,15,43,12,0
13,0,237.65,0,0,16,41,18,0
7,0,536.0,0,0,1,10,0,0
7,0,552.0,0,0,9,31,4,0
4,1,469.06666666666666,0,0,1,10,1,0
13,0,241.86666666666667,0,0,15,11,5,0
7,0,616.0,0,0,9,27,5,0
7,0,556.0,0,0,15,42,23,0
12,0,326.81666666666666,0,0,11,32,5,0
12,0,358.53333333333336,0,0,3,16,5,0
5,1,214.41666666666666,0,0,14,35,18,0
7,0,544.0,0,0,15,16,10,0
7,0,555.0,0,0,9,37,6,0
13,0,298.15,0,0,9,24,3,0
9,0,556.0,2,2,8,29,8,2
12,0,280.78333333333336,0,0,15,41,2,0
7,0,499.0,0,0,15,53,9,0
7,0,556.0,0,0,15,31,4,0
12,0,223.91666666666666,0,0,10,35,7,0
7,0,612.0,0,0,11,19,2,0
11,0,273.5833333333333,0,0,3,18,1,0
9,0,525.0,0,0,2,13,2,0
7,0,560.0,0,0,15,41,17,0
7,0,626.0,0,0,14,13,2,0
7,0,546.0,9,24,1,5,0,24
13,0,318.23333333333335,0,0,9,34,7,0
14,0,224.0,0,0,8,52,1,0
7,0,556.0,0,0,1,9,0,0
7,0,562.0,0,0,14,26,12,0
8,0,620.0,0,0,1,8,2,0
7,0,615.0,9,25,15,36,2,25
7,0,617.0,0,0,8,36,3,0
7,0,546.0,0,0,9,28,12,0
11,0,325.76666666666665,0,0,11,40,8,0
12,0,255.71666666666667,0,0,16,26,2,0
8,0,492.0,0,0,3,9,6,0
4,1,527.1999999999999,0,0,11,44,13,0
12,0,321.4166666666667,1,4,9,27,7,4
0,1,154.46666666666667,0,0,11,45,9,0
2,1,430.83333333333337,2,2,15,56,7,2
8,0,493.0,0,0,3,22,2,0
14,0,344.6333333333333,2,2,1,8,2,2
13,0,268.56666666666666,1,21,9,34,6,21
11,0,230.86666666666667,0,0,36,72,10,0
12,0,225.36666666666667,0,0,27,48,21,0
10,0,358.65,1,3,15,46,7,3
14,0,319.01666666666665,0,0,13,23,14,0
7,0,625.0,0,0,8,37,0,0
7,0,559.0,0,0,13,28,12,0
7,0,621.0,0,0,1,10,0,0
9,0,718.0,0,0,3,17,2,0
12,0,269.2,0,0,15,27,6,0
7,0,598.0,0,0,1,9,2,0
8,0,612.0,0,0,1,9,0,0
14,0,252.15,0,0,3,15,1,0
8,0,552.0,0,0,9,35,4,0
12,0,240.41666666666666,2,7,10,31,3,7
2,1,395.1333333333333,0,0,3,17,0,0
8,0,567.0,9,19,9,40,1,19
11,0,486.21666666666664,0,0,9,19,1,0
13,0,274.5833333333333,4,0,13,16,17,0
8,0,590.0,0,0,11,46,4,0
13,0,232.3,0,0,9,33,0,0
9,0,746.0,0,0,3,9,2,0
13,0,154.43333333333334,0,0,3,15,1,0
10,0,381.7,0,0,7,17,9,0
8,0,557.0,0,0,1,8,0,0
9,0,719.0,0,0,3,16,6,0
8,0,486.0,0,0,1,22,0,0
9,0,738.0,0,0,9,30,9,0
12,0,220.51666666666668,1,0,9,30,11,0
13,0,196.11666666666667,0,0,1,8,0,0
7,0,505.0,0,0,18,43,10,0
12,0,231.58333333333334,0,0,1,7,3,0
8,0,550.0,0,0,9,29,4,0
4,1,556.3833333333333,0,0,11,42,6,0
8,0,564.0,0,0,15,39,16,0
8,0,493.0,0,0,3,15,2,0
14,0,256.03333333333336,0,0,11,46,6,0
13,0,347.8,2,0,1,12,1,0
13,0,332.1333333333333,1,8,14,44,6,8
11,0,301.71666666666664,0,0,3,17,4,0
12,0,317.51666666666665,0,0,1,8,0,0
8,0,676.0,0,0,1,9,2,0
8,0,493.0,0,0,3,17,1,0
8,0,541.0,0,0,1,10,2,0
7,0,612.0,0,0,9,30,5,0
7,0,674.0,0,0,9,20,7,0
7,0,509.0,0,0,9,35,8,0
9,0,581.0,2,3,10,46,5,3
8,0,619.0,0,0,1,9,0,0
7,0,609.0,0,0,15,37,3,0
7,0,617.0,0,0,15,28,8,0
8,0,547.0,0,0,1,8,0,0
7,0,656.0,0,0,2,14,2,0
13,0,179.05,0,0,8,38,6,0
7,0,619.0,0,0,9,22,3,0
14,0,159.75,0,0,3,19,3,0
7,0,562.0,0,0,9,34,9,0
8,0,680.0,0,0,9,34,2,0
12,0,275.53333333333336,0,0,7,15,3,0
7,0,612.0,0,0,1,9,3,0
12,0,314.05,0,0,9,33,8,0
11,0,365.18333333333334,1,13,15,49,18,13
8,0,536.0,0,0,15,42,11,0
13,0,345.25,0,0,9,33,1,0
11,0,285.3333333333333,0,0,14,40,5,0
9,0,569.65,0,0,15,23,4,0
8,0,610.0,0,0,1,8,0,0
12,0,260.8833333333333,0,0,3,16,1,0
8,0,506.0,0,0,5,27,6,0
7,0,548.0,0,0,15,40,6,0
14,0,91.31666666666666,0,0,26,41,8,0
8,0,686.0,0,0,8,31,5,0
9,0,552.0,0,0,2,19,5,0
7,0,548.0,0,0,14,46,20,0
7,0,502.0,0,0,9,20,3,0
8,0,570.0,3,10,27,12,36,10
13,0,290.76666666666665,0,0,15,34,4,0
8,0,493.0,0,0,3,14,8,0
7,0,617.0,0,0,15,41,6,0
12,0,302.21666666666664,0,0,9,38,12,0
9,0,546.0,0,0,9,30,1,0
7,0,609.0,0,0,9,23,4,0
7,0,504.0,0,0,10,29,3,0
12,0,314.8666666666667,0,0,1,9,2,0
7,0,668.0,0,0,9,44,4,0
6,0,473.5833333333333,0,0,4,30,5,0
8,0,677.0,0,0,1,8,0,0
8,0,564.0,0,0,1,5,0,0
13,0,154.11666666666667,0,0,15,34,5,0
9,0,537.0,0,0,9,44,5,0
5,1,537.2,0,0,11,39,9,0
7,0,677.0,0,0,9,36,7,0
8,0,612.0,0,0,1,9,2,0
7,0,556.0,0,0,1,9,0,0
8,0,484.0,0,0,3,11,2,0
7,0,553.0,0,0,15,35,9,0
8,0,662.0,0,0,1,8,1,0
8,0,559.0,0,0,18,63,28,0
8,0,551.0,0,0,1,8,0,0
13,0,488.51666666666665,1,6,3,22,2,6
8,0,494.0,0,0,3,22,2,0
7,0,681.0,0,0,3,18,3,0
7,0,671.0,0,0,11,39,8,0
7,0,673.0,0,0,9,33,0,0
8,0,684.0,0,0,9,38,3,0
7,0,564.0,0,0,14,26,6,0
7,0,561.0,0,0,15,31,5,0
13,0,149.2,0,0,9,24,5,0
7,0,603.0,0,0,9,32,1,0
7,0,482.0,0,0,15,50,9,0
8,0,587.0,0,0,5,31,4,0
12,0,211.61666666666667,0,0,10,40,4,0
6,0,550.0,0,0,11,38,3,0
13,0,240.88333333333333,2,16,9,39,3,16
9,0,725.0,0,0,3,21,1,0
20,1,531.8833333333333,0,0,11,39,12,0
12,0,358.3,0,0,3,16,1,0
14,0,252.66666666666666,0,0,9,42,6,0
8,0,546.0,0,0,15,31,21,0
8,0,681.0,2,4,9,31,12,4
